會計項目,流動比率,速動比率,利息保障倍數,毛利率,存貨週轉率,負債比,稅後淨利率,ROE,ROA,股票代碼,股票名稱,股票類別,判斷
2019,200.74,108.26,11.78,20.6,1.54,39.11,5.78,4.86,3.26,8222,寶一,電機機械,2019_8222
2019,180.76,113.12,41.73,27.62,2.72,34.28,7.59,8.61,5.86,8996,高力,電機機械,2019_8996
2020,136.69,102.46,62.26,18.45,4.67,38.89,6.22,6.34,3.92,1503,士電,電機機械,2020_1503
2020,233.41,184.34,19.22,23.48,3.6,36.01,8.32,5.89,3.93,1504,東元,電機機械,2020_1504
2020,136.81,67.98,25.16,21.35,1.92,63.09,10.08,16.57,6.49,1513,中興電,電機機械,2020_1513
2020,163.55,118.7,35.87,17.68,3.6,45.63,6.26,9.96,5.53,1514,亞力,電機機械,2020_1514
2020,117.11,96.88,91.54,17.33,10.86,60.58,7.23,22.8,10.11,1515,力山,電機機械,2020_1515
2020,278.16,201.48,7941.45,15.39,3.95,30.18,5.98,6.14,4.39,1517,利奇,電機機械,2020_1517
2020,164.02,107.37,21.34,15.98,3.01,59.19,5.4,13.21,5.56,1519,華城,電機機械,2020_1519
2020,183.89,91.95,76.42,22.56,1.68,38.69,14.3,16.71,10.42,1526,日馳,電機機械,2020_1526
2020,190.37,69.37,4.52,25.13,0.55,64.27,6.03,4.99,2.32,1532,勤美,電機機械,2020_1532
2020,156.62,156.3,135,5.87,891.82,55.98,2.23,6.66,3.09,1535,中宇,電機機械,2020_1535
2020,410.98,271.44,1217.03,23.25,3.83,26.73,12.35,21.84,16.16,1537,廣隆,電機機械,2020_1537
2020,156.71,115.76,77.79,20.23,5.77,55.35,8.66,30.52,13.33,1541,錩泰,電機機械,2020_1541
2020,243.32,186.82,205.32,28.14,5.31,36.67,12.14,17.16,11.78,1558,伸興,電機機械,2020_1558
2020,236.27,131.23,40.45,29.99,2.6,49.9,10.46,11.55,6.37,1560,中砂,電機機械,2020_1560
2020,260.07,223.48,7.67,21.87,5.01,46.54,6.31,6.23,3.97,1589,永冠-KY,電機機械,2020_1589
2020,112.96,88.3,25.32,49.49,2.84,45.71,25.36,23.82,12.39,1590,亞德客-KY,電機機械,2020_1590
2020,228.41,151.65,23.81,40.95,1.37,39.79,14.7,9.82,6.21,1597,直得,電機機械,2020_1597
2020,125.36,75.59,11.43,27.23,2.25,42.98,7.99,6.66,3.86,2049,上銀,電機機械,2020_2049
2020,135.84,84.52,17.55,29.5,1.5,62.11,17.12,21.38,9.26,3167,大量,電機機械,2020_3167
2020,149.59,132.77,7.64,11.91,7.13,65.06,3.74,7.33,2.96,4532,瑞智,電機機械,2020_4532
2020,335.13,308.84,55.06,20.65,11.46,23.94,5.88,5.02,3.85,4552,力達-KY,電機機械,2020_4552
2020,201.93,130.83,9.36,34.32,1.32,43.07,9,5.46,3.71,4555,氣立,電機機械,2020_4555
2020,153.86,126.81,43.06,19.47,6.23,41.84,11.87,18.01,11.31,5288,豐祥-KY,電機機械,2020_5288
2020,316.41,253.16,12.83,17.44,4.38,28.61,3.17,4.48,3.28,8374,羅昇,電機機械,2020_8374
2020,163.88,103.78,18.77,25.45,2.69,44.7,5.42,6.01,3.8,8996,高力,電機機械,2020_8996
2021,136.04,92.33,99.34,18.01,4.23,40.18,6.9,7.24,4.42,1503,士電,電機機械,2021_1503
2021,213.81,160.71,31.22,24.25,3.64,29.98,10.47,6.74,4.69,1504,東元,電機機械,2021_1504
2021,148.09,94.77,2.67,14.47,2.2,55.37,4.61,4.93,2.97,1506,正道,電機機械,2021_1506
2021,161.17,100.63,29.52,23.85,2.15,66.01,10.94,17.5,6.4,1513,中興電,電機機械,2021_1513
2021,138.71,100.59,31.81,17.18,3.52,55.95,6.48,10.62,5.32,1514,亞力,電機機械,2021_1514
2021,111.54,85.67,169.53,13.71,10.32,66.05,5.75,26.36,9.63,1515,力山,電機機械,2021_1515
2021,269.12,165.41,2940.57,18.73,3.29,33.04,10.12,13.78,9.41,1517,利奇,電機機械,2021_1517
2021,151.07,96.59,12.96,15.6,3.11,64.53,3.19,8.14,3.35,1519,華城,電機機械,2021_1519
2021,173.39,100.56,98.73,28.72,1.75,54.45,13.93,21.72,11.36,1526,日馳,電機機械,2021_1526
2021,161.52,103.38,9.5,25.87,2.19,55.1,6.1,9.79,4.84,1528,恩德,電機機械,2021_1528
2021,224.73,219.26,12.43,45.98,8.34,35.35,34.76,8.29,5.88,1529,樂事綠能,電機機械,2021_1529
2021,136.6,81.75,17.47,18.73,2.04,49.15,3.36,3.81,2.12,1530,亞崴,電機機械,2021_1530
2021,366.98,238.05,117.87,18.02,2.35,25.3,5.82,4.77,3.72,1531,高林股,電機機械,2021_1531
2021,161.45,61.85,7.99,23.1,0.76,66.49,8.9,10.29,4.07,1532,勤美,電機機械,2021_1532
2021,147.41,147.05,316.99,8.49,701.37,52.94,4.76,13.05,5.96,1535,中宇,電機機械,2021_1535
2021,389.91,214.24,1108.77,21.05,2.77,27.94,10.69,15.95,11.6,1537,廣隆,電機機械,2021_1537
2021,123.15,88.58,9.6,10.69,4.42,65.88,2.81,6.82,2.4,1539,巨庭,電機機械,2021_1539
2021,135.96,86.74,35.55,12.59,4.88,65.97,4.82,17.19,6.82,1541,錩泰,電機機械,2021_1541
2021,215.88,154.07,76.73,20.61,4.23,37.53,6.84,10.53,6.71,1558,伸興,電機機械,2021_1558
2021,177.84,120.97,22.54,30.9,2.92,50.3,11.97,14.75,7.7,1560,中砂,電機機械,2021_1560
2021,147.15,91.5,22.38,22.74,1.65,49.78,6.49,6.7,3.6,1583,程泰,電機機械,2021_1583
2021,170.93,140.43,5.72,19.78,4.81,52.17,2.39,2.43,1.49,1589,永冠-KY,電機機械,2021_1589
2021,209.49,151.99,44.76,48.57,2.92,26.27,25.36,22.35,14.79,1590,亞德客-KY,電機機械,2021_1590
2021,242.88,183.72,66.27,41.67,2.17,39.8,16.63,14.04,8.58,1597,直得,電機機械,2021_1597
2021,133.93,73.85,27.45,36,2.4,40.3,11.57,10.91,6.61,2049,上銀,電機機械,2021_2049
2021,72.33,44.15,2.05,24.43,1.64,77.2,8.68,10.43,4.51,2371,大同,電機機械,2021_2371
2021,204.23,136.2,17.78,25.88,2.3,60.91,9.88,20.1,8.2,3167,大量,電機機械,2021_3167
2021,138.43,70.04,3.42,19.51,1.48,64.84,1.62,2.81,1.38,4526,東台,電機機械,2021_4526
2021,149.07,125.29,9.99,10.41,7.81,60.83,2.29,5.01,2.06,4532,瑞智,電機機械,2021_4532
2021,301.66,273.44,75.14,19.03,12.43,24.32,7.25,6.84,5.26,4552,力達-KY,電機機械,2021_4552
2021,254.7,124.76,16.98,35.67,1.38,38.21,12.14,8.99,5.67,4555,氣立,電機機械,2021_4555
2021,120.68,81,38.91,18.54,4.97,49.61,10.89,19.45,10.75,5288,豐祥-KY,電機機械,2021_5288
2021,284.51,211.94,44.39,17.92,5.22,32.75,4.16,7.35,5.21,8374,羅昇,電機機械,2021_8374
2021,142.24,90.73,19.93,26.6,2.79,44.76,6.68,7.84,4.56,8996,高力,電機機械,2021_8996
2016,139.5,54.45,18.4,22.38,1.02,49.56,9.94,8.77,4.71,2101,南港,橡膠工業,2016_2101
2016,340.02,249.36,4.56,18.51,3.72,30.66,-0.17,-0.09,-0.09,2102,泰豐,橡膠工業,2016_2102
2016,136.77,82.77,11.61,14.4,4.54,42.72,4.06,6.23,4,2103,台橡,橡膠工業,2016_2103
2016,227.74,199.72,9.6,28.76,5.34,37.31,8.9,7.56,5.26,2104,國際中橡,橡膠工業,2016_2104
2016,146.16,111.35,20.36,30.91,5.99,47.51,11.37,14.98,8.4,2105,正新,橡膠工業,2016_2105
2016,350.76,282.11,23.35,27.03,3.76,48.56,10.49,14.31,7.81,2106,建大,橡膠工業,2016_2106
2016,339.3,153.86,32.75,30.83,0.21,22.3,19.15,2.83,2.29,2107,厚生,橡膠工業,2016_2107
2016,493.72,395.58,629.51,21.05,7.55,17.82,8.44,11.5,9.49,2108,南帝,橡膠工業,2016_2108
2016,206.81,149.24,7.71,26.51,3.62,38.16,3.28,3.9,2.73,2109,華豐,橡膠工業,2016_2109
2016,386.1,339.8,355.75,38.29,5.7,15.44,22.32,15.63,13.45,2114,鑫永銓,橡膠工業,2016_2114
2017,131.46,50.12,8.36,18.7,1.09,54.12,5.59,5.66,3.09,2101,南港,橡膠工業,2017_2101
2017,184.65,111.71,-9.6,12.35,3.45,41.27,-12.5,-7.39,-4.27,2102,泰豐,橡膠工業,2017_2102
2017,128.7,72.82,7.04,10.48,4.98,43.3,2.67,5.07,3.37,2103,台橡,橡膠工業,2017_2103
2017,216.71,191.43,13.17,27.69,6.89,43.69,11.44,11.54,7.4,2104,國際中橡,橡膠工業,2017_2104
2017,158.43,112.84,7.49,22.86,5.24,53.71,4.99,6.55,3.72,2105,正新,橡膠工業,2017_2105
2017,269.31,191.32,4.41,19.85,3.78,53.12,1.08,1.62,1.03,2106,建大,橡膠工業,2017_2106
2017,278.04,134.92,12.26,31.2,0.22,27.14,10.96,1.72,1.41,2107,厚生,橡膠工業,2017_2107
2017,457.76,383.73,847.96,19.11,9.79,18.46,7.54,12.52,10.26,2108,南帝,橡膠工業,2017_2108
2017,129.26,88.09,-15.4,18.79,3.91,44.81,-15.17,-19.09,-10.53,2109,華豐,橡膠工業,2017_2109
2017,314.39,244.67,578.62,35.49,4.1,19.11,20.74,15.17,12.56,2114,鑫永銓,橡膠工業,2017_2114
2018,157.85,63.35,3.77,15.63,1.02,55.7,1.76,1.72,1.06,2101,南港,橡膠工業,2018_2101
2018,295.06,212.27,-20.02,6.93,3.44,43.46,-24.47,-14.36,-7.89,2102,泰豐,橡膠工業,2018_2102
2018,181.84,102.93,10.62,11.73,4.21,44.16,4.15,7.4,4.6,2103,台橡,橡膠工業,2018_2103
2018,256.45,225.76,13.96,26.92,6.29,35.4,13.31,12.34,8.12,2104,國際中橡,橡膠工業,2018_2104
2018,141.67,98.14,4.3,22.27,4.4,54.33,3.27,4.39,2.63,2105,正新,橡膠工業,2018_2105
2018,234.07,159.05,6.29,17.94,3.48,52.64,2.19,3.61,2.03,2106,建大,橡膠工業,2018_2106
2018,278.68,116.56,12.91,24.06,0.19,26.66,15.71,2.04,1.61,2107,厚生,橡膠工業,2018_2107
2018,482.52,412.32,2031.56,23.57,10.99,18.35,11.53,20.56,16.78,2108,南帝,橡膠工業,2018_2108
2018,126.76,84.12,-0.96,17.68,3.85,44.35,-2.91,-3.82,-1.04,2109,華豐,橡膠工業,2018_2109
2018,477.16,380.37,950.18,34.73,3.77,12.95,21.41,17.44,14.64,2114,鑫永銓,橡膠工業,2018_2114
2019,113.93,58.77,10.95,18.52,1.07,61.26,10.22,10.77,4.9,2101,南港,橡膠工業,2019_2101
2019,165.22,96.24,7.65,11.68,3.97,49.4,2.83,4.9,3,2103,台橡,橡膠工業,2019_2103
2019,230.07,205.09,8.21,19.43,5.62,33.55,5.23,3.5,2.61,2104,國際中橡,橡膠工業,2019_2104
2019,135.77,94.42,4.39,21.88,4.59,52.47,3.21,4.46,2.69,2105,正新,橡膠工業,2019_2105
2019,273.08,179.49,5.85,20.41,3.3,55.3,3.15,5.36,2.98,2106,建大,橡膠工業,2019_2106
2019,446.75,209.04,29.16,24.49,0.4,16.75,19.95,5.09,4.12,2107,厚生,橡膠工業,2019_2107
2019,496.42,436.51,787.53,25.99,9.65,18.04,11.96,17.39,14.24,2108,南帝,橡膠工業,2019_2108
2019,201.78,139.45,5.5,18.53,4.17,43.56,2.82,3.64,2.49,2109,華豐,橡膠工業,2019_2109
2020,147.26,81.35,12.3,24.04,0.8,66.32,8.71,7.86,3.08,2101,南港,橡膠工業,2020_2101
2020,199.95,162.12,3.55,22.82,4.41,48.25,1.95,1.5,1.17,2102,泰豐,橡膠工業,2020_2102
2020,125.71,77.47,5.21,12.23,3.77,45.82,0.9,1.33,0.86,2103,台橡,橡膠工業,2020_2103
2020,184.68,167.92,9.98,20.7,5.22,32.61,3.95,1.98,1.48,2104,國際中橡,橡膠工業,2020_2104
2020,153.81,102.75,8.95,24.93,4.07,46.49,6.24,7.55,4.28,2105,正新,橡膠工業,2020_2105
2020,224.86,148.26,6.35,24.29,2.93,54.92,3.21,5.13,2.73,2106,建大,橡膠工業,2020_2106
2020,971.28,586.23,114.06,32.36,0.58,8.77,27.47,8.2,7.21,2107,厚生,橡膠工業,2020_2107
2020,393.16,357.62,1139.71,44.98,8.63,21.67,25.14,36.14,28.89,2108,南帝,橡膠工業,2020_2108
2020,183.51,134.41,16.85,23.74,3.75,43.79,11.51,12.91,7.73,2109,華豐,橡膠工業,2020_2109
2020,475.99,398.4,8965.03,41.63,3.4,13.41,32.8,21.49,18.5,2114,鑫永銓,橡膠工業,2020_2114
2021,180.88,115.03,51.87,20.9,4.95,38.7,13.72,24.81,14.66,2103,台橡,橡膠工業,2021_2103
2021,193.24,174.29,28.54,28.21,7.07,38.76,13.94,9.94,6.6,2104,國際中橡,橡膠工業,2021_2104
2021,169.25,111.65,14.49,22.05,4.17,45.58,5.21,6.52,3.78,2105,正新,橡膠工業,2021_2105
2021,212.86,107.65,9.99,20.49,2.74,59.56,2.63,4.85,2.3,2106,建大,橡膠工業,2021_2106
2021,952.8,702.55,205.76,31.62,0.7,8.98,27.84,6.73,6.16,2107,厚生,橡膠工業,2021_2107
2021,468.16,436.08,2818.45,52.05,10.71,19.27,31.87,53.46,42.65,2108,南帝,橡膠工業,2021_2108
2021,198.98,132.03,17.75,22.6,3.82,46.27,10.09,12.43,7.24,2109,華豐,橡膠工業,2021_2109
2021,483.66,425.2,10051.4,42.14,3.9,14.75,49.99,34.15,29.32,2114,鑫永銓,橡膠工業,2021_2114
2016,113.73,49.18,6.74,13.55,3.41,51.25,6.55,5.9,3.33,2002,中鋼,鋼鐵工業,2016_2002
2016,145.2,71.75,19.54,11.78,3.88,35.65,5.87,6.35,4.29,2006,東和鋼鐵,鋼鐵工業,2016_2006
2016,80.89,46.06,-0.84,2.73,7.42,78.1,-3.53,-7.23,-0.79,2007,燁興,鋼鐵工業,2016_2007
2016,60.19,47.57,-3.4,1.38,3.96,43.72,-12.95,-4.46,-2.03,2008,高興昌,鋼鐵工業,2016_2008
2016,128.06,51.02,-9.27,-2.05,2.01,38.3,-6.36,-5.27,-2.97,2009,第一銅,鋼鐵工業,2016_2009
2016,304.02,228.46,33.2,9.65,6.5,29.19,4.01,5.88,4.23,2010,春源,鋼鐵工業,2016_2010
2016,122.29,73.21,4.56,18.61,2.48,62.31,3.71,7.91,3.75,2012,春雨,鋼鐵工業,2016_2012
2016,109.65,100.68,2.75,2.24,18.35,71.48,0.42,1.67,0.76,2013,中鋼構,鋼鐵工業,2016_2013
2016,54.74,21.7,9.77,9.83,7.67,69.67,5.72,23.84,6.92,2014,中鴻,鋼鐵工業,2016_2014
2016,335.98,230.61,1372.4,15.11,6.5,15.55,8.67,11.05,9.4,2015,豐興,鋼鐵工業,2016_2015
2016,119.01,47.63,7.64,16.63,2.87,35.92,6.45,5.65,4.16,2017,官田鋼,鋼鐵工業,2016_2017
2016,126.76,75.24,18.72,17.16,3,46.12,9.72,14.19,7.98,2020,美亞,鋼鐵工業,2016_2020
2016,76.6,37.37,1.41,10.16,3.2,56.83,-0.56,-0.69,-1.03,2022,聚亨,鋼鐵工業,2016_2022
2016,102.1,67.6,5.27,13.64,6.5,63.13,4.5,8.03,3.71,2023,燁輝,鋼鐵工業,2016_2023
2016,164.88,107.07,7.61,14.21,3.47,44.53,7.14,9.02,5.51,2024,志聯,鋼鐵工業,2016_2024
2016,90.84,39.05,4.34,3.02,5.87,45.6,2.52,7.76,4.96,2025,千興,鋼鐵工業,2016_2025
2016,302.29,96.01,2.47,15.26,1.54,66.64,1.41,4.38,2.43,2027,大成鋼,鋼鐵工業,2016_2027
2016,89.65,34.65,1.21,3.43,6.97,82.29,0.18,1.24,1.2,2028,威致,鋼鐵工業,2016_2028
2016,589.3,465.44,330.67,18.8,7.34,16.3,10.05,15.32,12.59,2029,盛餘,鋼鐵工業,2016_2029
2016,123.51,53.72,3.81,11.72,2.83,68.76,2.73,9.18,3.81,2030,彰源,鋼鐵工業,2016_2030
2016,139.25,91.25,9.62,14.3,2.59,53.25,11.69,15.41,7.4,2031,新光鋼,鋼鐵工業,2016_2031
2016,842.39,615.57,290.3,6.68,9.75,17.15,2.59,4.45,3.64,2032,新鋼,鋼鐵工業,2016_2032
2016,187.14,98.03,14.29,15.34,2.23,23.96,5.66,4.86,3.87,2033,佳大,鋼鐵工業,2016_2033
2016,180.43,77.81,43.24,10.22,4.05,35.18,4.5,10.92,7.48,2034,允強,鋼鐵工業,2016_2034
2016,166.06,118.25,9.16,1.65,5.87,36.31,4.28,6.07,3.82,2038,海光,鋼鐵工業,2016_2038
2016,119.68,78.65,38.77,32.38,3.78,61.9,13.51,16.09,7.42,3004,豐達科,鋼鐵工業,2016_3004
2016,267.4,172.12,211.95,26.4,3.39,25.71,16.45,19.77,14.49,5007,三星,鋼鐵工業,2016_5007
2016,300.07,181.97,29.53,18.25,3.01,29.35,7.8,13.23,9.59,5538,東明-KY,鋼鐵工業,2016_5538
2016,225.47,167.48,2.62,12.63,2.15,60.01,3.13,2.81,1.81,9958,世紀鋼,鋼鐵工業,2016_9958
2017,104.62,43.66,7.29,11.34,3.67,50.29,5.89,6.18,3.52,2002,中鋼,鋼鐵工業,2017_2002
2017,111.81,50.19,21.27,11.97,3.85,41.8,5.36,7.15,4.58,2006,東和鋼鐵,鋼鐵工業,2017_2006
2017,67.5,32.58,-0.15,3.34,6.34,82.19,-2.31,-5.57,-0.14,2007,燁興,鋼鐵工業,2017_2007
2017,70.11,51.39,-4.39,-2.15,3.53,51.19,-17.68,-7.88,-3.37,2008,高興昌,鋼鐵工業,2017_2008
2017,142.88,44.67,27.76,7.36,1.93,32.4,8.85,7.45,5.02,2009,第一銅,鋼鐵工業,2017_2009
2017,211.47,152.37,13.1,6.51,5.96,35.82,2.33,3.59,2.62,2010,春源,鋼鐵工業,2017_2010
2017,138.86,81.44,4.82,16.79,2.74,60.97,3.5,7.81,3.78,2012,春雨,鋼鐵工業,2017_2012
2017,108.07,99.5,2.27,2.08,18.67,71.09,0.33,1.29,0.66,2013,中鋼構,鋼鐵工業,2017_2013
2017,83.38,36.11,15.4,9.53,7.68,61.99,6.39,24.43,8.93,2014,中鴻,鋼鐵工業,2017_2014
2017,268.96,143.53,1281.97,15.42,6.31,14.82,11.01,15.94,13.53,2015,豐興,鋼鐵工業,2017_2015
2017,135.21,56.95,9.56,17.04,2.67,33.27,8.47,7.07,5.16,2017,官田鋼,鋼鐵工業,2017_2017
2017,140.33,76.82,16.57,15.04,2.98,44.23,8.01,11.87,6.93,2020,美亞,鋼鐵工業,2017_2020
2017,88.96,39.38,1.12,8.61,2.87,62.11,-0.1,-0.14,-0.54,2022,聚亨,鋼鐵工業,2017_2022
2017,100.9,64.01,2.61,8.85,7.11,66.02,1.89,4.49,2.58,2023,燁輝,鋼鐵工業,2017_2023
2017,142.64,77.64,9.67,15.48,3.23,45.96,7.13,8.79,5.36,2024,志聯,鋼鐵工業,2017_2024
2017,118.78,38.05,11.07,5.42,5.88,37.57,4.26,11.97,7.68,2025,千興,鋼鐵工業,2017_2025
2017,359.06,119.03,3.95,17.69,1.91,70.39,2.23,8.96,3.75,2027,大成鋼,鋼鐵工業,2017_2027
2017,109.46,26.2,8.14,9.14,6.18,70.38,6.53,41.75,11.33,2028,威致,鋼鐵工業,2017_2028
2017,668.15,427.95,186.43,12.72,6.13,12.96,5.44,8.21,7.04,2029,盛餘,鋼鐵工業,2017_2029
2017,124.9,50.59,6.44,12.74,3.07,64.86,4.26,15.46,6.07,2030,彰源,鋼鐵工業,2017_2030
2017,122.43,75.33,11.85,13.34,2.89,53.12,12.85,17.82,9.11,2031,新光鋼,鋼鐵工業,2017_2031
2017,695.65,460.6,59.35,4.23,7.5,18.39,0.55,0.92,0.77,2032,新鋼,鋼鐵工業,2017_2032
2017,243.7,143.61,14.25,14.56,2.99,17.25,3.07,2.48,2.11,2033,佳大,鋼鐵工業,2017_2033
2017,187.22,86.32,27.89,10.36,4.31,37.14,4.24,10.86,7.19,2034,允強,鋼鐵工業,2017_2034
2017,140.81,76.77,2.1,3.78,4.23,46.99,-0.2,-0.26,-0.29,2038,海光,鋼鐵工業,2017_2038
2017,118.25,67.45,13.1,28.08,3.64,61.15,10.59,12.53,5.22,3004,豐達科,鋼鐵工業,2017_3004
2017,326.06,208.42,511,24.79,3.55,22.71,15.89,18.86,14.32,5007,三星,鋼鐵工業,2017_5007
2017,206.49,114.5,16.6,18.81,3.04,42.61,9.03,18.58,12.47,5538,東明-KY,鋼鐵工業,2017_5538
2017,364.42,269.84,1.76,6.42,1.95,58.78,2.42,1.86,1.75,9958,世紀鋼,鋼鐵工業,2017_9958
2018,112.21,47.14,10.59,12.19,3.72,49.18,6.96,8.27,4.59,2002,中鋼,鋼鐵工業,2018_2002
2018,131.33,42.97,6.59,8.36,3.08,50.55,2.24,3.7,2.33,2006,東和鋼鐵,鋼鐵工業,2018_2006
2018,83.53,37.52,1.15,4.48,5.03,70.92,0.12,0.24,0.43,2007,燁興,鋼鐵工業,2018_2007
2018,58.3,38.79,-2.26,-1.52,2.92,54.77,-12.48,-7.03,-2.29,2008,高興昌,鋼鐵工業,2018_2008
2018,166.75,57.47,9.31,1.41,2.04,29.62,2.74,2.21,1.71,2009,第一銅,鋼鐵工業,2018_2009
2018,195.33,138.74,5.89,5.48,5.45,38.73,1.32,2.22,1.67,2010,春源,鋼鐵工業,2018_2010
2018,193.31,92.88,7.51,17.22,2.65,59.86,5.75,13.52,6.17,2012,春雨,鋼鐵工業,2018_2012
2018,107.25,102.67,2.6,1.75,28.96,75.05,0.58,2.8,1.22,2013,中鋼構,鋼鐵工業,2018_2013
2018,93.84,27.54,22.69,9.09,6.61,55.83,6.29,22.73,9.79,2014,中鴻,鋼鐵工業,2018_2014
2018,243.03,74.31,443.66,13.51,5.17,18.26,9.53,16.24,13.57,2015,豐興,鋼鐵工業,2018_2015
2018,116.58,50.63,3.68,10.8,3.14,38.92,2.96,2.76,2.42,2017,官田鋼,鋼鐵工業,2018_2017
2018,138.73,74.85,12.02,8.98,2.84,47.36,6.58,9.81,5.8,2020,美亞,鋼鐵工業,2018_2020
2018,127.81,93.9,1.61,5.54,3.56,60.58,0.07,0.12,1.77,2022,聚亨,鋼鐵工業,2018_2022
2018,93.56,54.84,1.28,8,6.68,65.95,0.36,0.89,1.39,2023,燁輝,鋼鐵工業,2018_2023
2018,125.26,58.9,7.08,12.63,2.48,48.57,5.17,6.31,3.87,2024,志聯,鋼鐵工業,2018_2024
2018,97.98,50.67,-36.36,-1.36,5.09,61.48,-18.11,-46.82,-23.07,2025,千興,鋼鐵工業,2018_2025
2018,419.82,146.16,7.48,21.75,1.67,54.51,7.96,21.85,9.99,2027,大成鋼,鋼鐵工業,2018_2027
2018,112.91,31.59,6.89,6.47,5.81,66.8,4.63,24.6,9.04,2028,威致,鋼鐵工業,2018_2028
2018,923.59,647.08,33.14,6.27,5.01,9.36,0.86,1.09,1,2029,盛餘,鋼鐵工業,2018_2029
2018,134.12,51.61,6.68,13.34,3.04,61.7,4.06,14.11,6.1,2030,彰源,鋼鐵工業,2018_2030
2018,105.86,62.94,9.03,9.87,2.34,58.14,11.32,14.58,7.23,2031,新光鋼,鋼鐵工業,2018_2031
2018,840.21,601.61,67.77,3.96,8.02,16.73,0.53,1,0.84,2032,新鋼,鋼鐵工業,2018_2032
2018,203.37,95.78,6.75,11.56,3.19,21.22,1.46,1.24,1.17,2033,佳大,鋼鐵工業,2018_2033
2018,175.57,68.82,28.09,10.56,4.46,32.36,4.76,11.79,7.97,2034,允強,鋼鐵工業,2018_2034
2018,120.82,53.81,-4.24,-2.16,4.34,54.92,-2.5,-5.12,-2.03,2038,海光,鋼鐵工業,2018_2038
2018,126.37,69,18.82,30.91,3.16,62.68,13.21,18.58,7.46,3004,豐達科,鋼鐵工業,2018_3004
2018,339.98,192.68,608.45,23.01,3.35,22.3,14.27,17.67,13.72,5007,三星,鋼鐵工業,2018_5007
2018,202.06,112.44,7.03,14.94,2.84,49.21,6.05,13.9,8.73,5538,東明-KY,鋼鐵工業,2018_5538
2018,428.56,351.88,0.62,11.72,1.21,52.66,-3.19,-1.21,0.9,9958,世紀鋼,鋼鐵工業,2018_9958
2019,108.11,42.67,5.07,7.6,3.37,50.17,2.82,3.06,1.92,2002,中鋼,鋼鐵工業,2019_2002
2019,146.83,58.64,8.16,9.21,2.78,49.04,3.47,6.45,3.69,2006,東和鋼鐵,鋼鐵工業,2019_2006
2019,194.7,138.77,6.55,5.69,4.87,38.29,1.39,2.16,1.57,2010,春源,鋼鐵工業,2019_2010
2019,191.38,88.91,5.74,16.08,2.28,60.47,5.72,12.37,5.97,2012,春雨,鋼鐵工業,2019_2012
2019,108.31,30.95,1.09,3.08,5.29,52.18,0.03,0.07,0.42,2014,中鴻,鋼鐵工業,2019_2014
2019,297.05,144.1,177.66,10.33,4.51,14.81,7.08,10.63,8.92,2015,豐興,鋼鐵工業,2019_2015
2019,144.76,82.51,14.67,10.73,2.78,50.32,9.71,14.17,7.77,2020,美亞,鋼鐵工業,2019_2020
2019,121.96,61.32,2.36,8.36,2.18,46.37,1.38,1.47,1.34,2024,志聯,鋼鐵工業,2019_2024
2019,325.83,86.12,2.65,18.34,1.25,64.84,3.09,5.95,3.83,2027,大成鋼,鋼鐵工業,2019_2027
2019,899.63,613.77,9.81,5.9,5.06,9.21,0.3,0.35,0.35,2029,盛餘,鋼鐵工業,2019_2029
2019,160.64,65.16,4.19,10.17,2.82,62.45,2.24,6.69,3.33,2030,彰源,鋼鐵工業,2019_2030
2019,137.24,82.41,1.74,2.08,2.22,57.67,1.39,1.68,1.66,2031,新光鋼,鋼鐵工業,2019_2031
2019,980.96,754.22,106.48,5.16,8.85,16.18,1.67,2.86,2.41,2032,新鋼,鋼鐵工業,2019_2032
2019,244.87,147.46,14.47,9.23,3.27,17.8,4.38,3.67,3.17,2033,佳大,鋼鐵工業,2019_2033
2019,163.45,79.18,30.92,9.7,4.25,38.66,3.82,8.14,5.42,2034,允強,鋼鐵工業,2019_2034
2019,127.71,70.08,16.49,30.13,3.13,61.56,12.46,19.33,7.8,3004,豐達科,鋼鐵工業,2019_3004
2019,473.17,297.51,460.83,21.48,2.79,17.24,12.73,12.76,10.25,5007,三星,鋼鐵工業,2019_5007
2019,235.91,133.66,5.97,13.87,2.77,46.98,5.31,12.02,7.49,5538,東明-KY,鋼鐵工業,2019_5538
2019,170.11,127.6,11.18,15.41,1.9,50.06,29.94,13.78,7.37,9958,世紀鋼,鋼鐵工業,2019_9958
2020,104.44,48.15,2.13,4.8,3.41,49.2,0.72,0.69,0.65,2002,中鋼,鋼鐵工業,2020_2002
2020,153.39,64.89,24.64,15.45,2.78,37.62,8.3,13.68,8.05,2006,東和鋼鐵,鋼鐵工業,2020_2006
2020,151.56,45.41,11.43,-0.94,1.8,24.67,3.5,1.93,1.53,2009,第一銅,鋼鐵工業,2020_2009
2020,188.16,133.93,16.58,7,5.45,39.82,2.72,4.83,3.13,2010,春源,鋼鐵工業,2020_2010
2020,170.71,81.61,4.17,14.27,2.04,61.55,3.27,6.21,3.19,2012,春雨,鋼鐵工業,2020_2012
2020,118.98,111.25,19.22,4.86,21.63,67.35,4.76,13.87,4.57,2013,中鋼構,鋼鐵工業,2020_2013
2020,136.17,54.18,7.13,3.95,6.54,43.79,1.44,3.55,2.13,2014,中鴻,鋼鐵工業,2020_2014
2020,303.22,200.53,548.06,14.1,6.16,15.41,9.6,13.88,11.8,2015,豐興,鋼鐵工業,2020_2015
